Date,Company,ISIN,Rf (%)
2024-08-30,Bank of China Ltd,CNE1000001Z5,5.11
2024-08-30,China Construction Bank Corp,CNE1000002H1,5.11
2024-08-30,HSBC Holdings PLC,GB0005405286,5.11
2024-08-30,PetroChina Co Ltd,CNE1000003W8,5.11
2024-08-30,Xiaomi Corp,KYG9830T1067,5.11
2024-08-30,BYD Co Ltd,CNE100000296,5.11
2024-08-30,China Merchants Bank Co Ltd,CNE1000002M1,5.11
2024-08-30,China Life Insurance Co Ltd,CNE1000002L3,5.11
2024-08-30,Meituan,KYG596691041,5.11
2024-08-30,Ping An Insurance Group Co of China Ltd,CNE1000003X6,5.11
2024-08-30,CNOOC Ltd,HK0883013259,5.11
2024-08-30,China Shenhua Energy Co Ltd,CNE1000002R0,5.11
2024-08-30,China Petroleum & Chemical Corp,CNE1000002Q2,5.11
2024-08-30,AIA Group Ltd,HK0000069689,5.11
2024-08-30,Semiconductor Manufacturing International Corp,KYG8020E1199,5.11
2024-08-30,JD.Com Inc,KYG8208B1014,5.11
2024-08-30,NetEase Inc,KYG6427A1022,5.11
2024-08-30,Zijin Mining Group Co Ltd,CNE100000502,5.11
2024-08-30,Hong Kong Exchanges and Clearing Ltd,HK0388045442,5.11
2024-08-30,Nongfu Spring Co Ltd,CNE100004272,5.11
2024-08-30,Trip.com Group Ltd,KYG9066F1019,5.11
2024-08-30,China Unicom Hong Kong Ltd,HK0000049939,5.11
2024-08-30,BOC Hong Kong Holdings Ltd,HK2388011192,5.11
2024-08-30,CITIC Ltd,HK0267001375,5.11
2024-08-30,Haier Smart Home Co Ltd,CNE1000048K8,5.11
2024-08-30,ANTA Sports Products Ltd,KYG040111059,5.11
2024-08-30,Baidu Inc,KYG070341048,5.11
2024-08-30,Li Auto Inc,KYG5479M1050,5.11
2024-08-30,Sun Hung Kai Properties Ltd,HK0016000132,5.11
2024-08-30,Hang Seng Bank Ltd,HK0011000095,5.11
2024-08-30,Techtronic Industries Co Ltd,HK0669013440,5.11
2024-08-30,WuXi AppTec Co Ltd,CNE100003F19,5.11
2024-08-30,China Resources Land Ltd,KYG2108Y1052,5.11
2024-08-30,Geely Automobile Holdings Ltd,KYG3777B1032,5.11
2024-08-30,CLP Holdings Ltd,HK0002007356,5.11
2024-08-30,Lenovo Group Ltd,HK0992009065,5.11
2024-08-30,MTR Corp Ltd,HK0066009694,5.11
2024-08-30,China Overseas Land & Investment Ltd,HK0688002218,5.11
2024-08-30,CK Hutchison Holdings Ltd,KYG217651051,5.11
2024-08-30,Sands China Ltd,KYG7800X1079,5.11
2024-08-30,Galaxy Entertainment Group Ltd,HK0027032686,5.11
2024-08-30,CK Infrastructure Holdings Ltd,BMG2178K1009,5.11
2024-08-30,BYD Electronic International Co Ltd,HK0285041858,5.11
2024-08-30,CK Asset Holdings Ltd,KYG2177B1014,5.11
2024-08-30,China Hongqiao Group Ltd,KYG211501005,5.11
2024-08-30,JD Health International Inc,KYG5074A1004,5.11
2024-08-30,Hong Kong and China Gas Co Ltd,HK0003000038,5.11
2024-08-30,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,5.11
2024-08-30,Power Assets Holdings Ltd,HK0006000050,5.11
2024-08-30,Budweiser Brewing Company APAC Ltd,KYG1674K1013,5.11
2024-08-30,Henderson Land Development Co Ltd,HK0012000102,5.11
2024-08-30,Sunny Optical Technology Group Co Ltd,KYG8586D1097,5.11
2024-08-30,WuXi Biologics (Cayman) Inc,KYG970081173,5.11
2024-08-30,China Resources Power Holdings Co Ltd,HK0836012952,5.11
2024-08-30,Alibaba Health Information Technology Ltd,BMG0171K1018,5.11
2024-08-30,Link Real Estate Investment Trust,HK0823032773,5.11
2024-08-30,Shenzhou International Group Holdings Ltd,KYG8087W1015,5.11
2024-08-30,Haidilao International Holding Ltd,KYG4290A1013,5.11
2024-08-30,China Resources Beer Holdings Co Ltd,HK0291001490,5.11
2024-08-30,Chow Tai Fook Jewellery Group Ltd,KYG211461085,5.11
2024-08-30,WH Group Ltd,KYG960071028,5.11
2024-08-30,Longfor Group Holdings Ltd,KYG5635P1090,5.11
2024-08-30,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,5.11
2024-08-30,Orient Overseas (International) Ltd,BMG677491539,5.11
2024-08-30,China Mengniu Dairy Co Ltd,KYG210961051,5.11
2024-08-30,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,5.11
2024-08-30,Sino Biopharmaceutical Ltd,KYG8167W1380,5.11
2024-08-30,Sinopharm Group Co Ltd,CNE100000FN7,5.11
2024-08-30,Wharf Real Estate Investment Company Ltd,KYG9593A1040,5.11
2024-08-30,ENN Energy Holdings Ltd,KYG3066L1014,5.11
2024-08-30,CSPC Pharmaceutical Group Ltd,HK1093012172,5.11
2024-08-30,Li Ning Co Ltd,KYG5496K1242,5.11
2024-08-30,Xinyi Glass Holdings Ltd,KYG9828G1082,5.11
2024-08-30,Hang Lung Properties Ltd,HK0101000591,5.11
2024-08-30,Xinyi Solar Holdings Ltd,KYG9829N1025,5.11
2024-08-30,Zhongsheng Group Holdings Ltd,KYG9894K1085,5.11
2024-08-30,Hengan International Group Company Ltd,KYG4402L1510,5.11
2024-08-30,New World Dev,HK0000608585,5.11
2024-09-30,Tencent Holdings Ltd,KYG875721634,4.64
2024-09-30,Industrial and Commercial Bank of China Ltd,CNE1000003G1,4.64
2024-09-30,Alibaba Group Holding Ltd,KYG017191142,4.64
2024-09-30,China Mobile Ltd,HK0941009539,4.64
2024-09-30,Bank of China Ltd,CNE1000001Z5,4.64
2024-09-30,China Construction Bank Corp,CNE1000002H1,4.64
2024-09-30,HSBC Holdings PLC,GB0005405286,4.64
2024-09-30,PetroChina Co Ltd,CNE1000003W8,4.64
2024-09-30,Xiaomi Corp,KYG9830T1067,4.64
2024-09-30,BYD Co Ltd,CNE100000296,4.64
2024-09-30,China Merchants Bank Co Ltd,CNE1000002M1,4.64
2024-09-30,China Life Insurance Co Ltd,CNE1000002L3,4.64
2024-09-30,Meituan,KYG596691041,4.64
2024-09-30,Ping An Insurance Group Co of China Ltd,CNE1000003X6,4.64
2024-09-30,CNOOC Ltd,HK0883013259,4.64
2024-09-30,China Shenhua Energy Co Ltd,CNE1000002R0,4.64
2024-09-30,China Petroleum & Chemical Corp,CNE1000002Q2,4.64
2024-09-30,AIA Group Ltd,HK0000069689,4.64
2024-09-30,Semiconductor Manufacturing International Corp,KYG8020E1199,4.64
2024-09-30,JD.Com Inc,KYG8208B1014,4.64
2024-09-30,NetEase Inc,KYG6427A1022,4.64
2024-09-30,Zijin Mining Group Co Ltd,CNE100000502,4.64
2024-09-30,Hong Kong Exchanges and Clearing Ltd,HK0388045442,4.64
2024-09-30,Nongfu Spring Co Ltd,CNE100004272,4.64
2024-09-30,Trip.com Group Ltd,KYG9066F1019,4.64
2024-09-30,China Unicom Hong Kong Ltd,HK0000049939,4.64
2024-09-30,BOC Hong Kong Holdings Ltd,HK2388011192,4.64
2024-09-30,CITIC Ltd,HK0267001375,4.64
2024-09-30,Haier Smart Home Co Ltd,CNE1000048K8,4.64
2024-09-30,ANTA Sports Products Ltd,KYG040111059,4.64
2024-09-30,Baidu Inc,KYG070341048,4.64
2024-09-30,Li Auto Inc,KYG5479M1050,4.64
2024-09-30,Sun Hung Kai Properties Ltd,HK0016000132,4.64
2024-09-30,Hang Seng Bank Ltd,HK0011000095,4.64
2024-09-30,Techtronic Industries Co Ltd,HK0669013440,4.64
2024-09-30,WuXi AppTec Co Ltd,CNE100003F19,4.64
2024-09-30,China Resources Land Ltd,KYG2108Y1052,4.64
2024-09-30,Geely Automobile Holdings Ltd,KYG3777B1032,4.64
2024-09-30,CLP Holdings Ltd,HK0002007356,4.64
2024-09-30,Lenovo Group Ltd,HK0992009065,4.64
2024-09-30,MTR Corp Ltd,HK0066009694,4.64
2024-09-30,China Overseas Land & Investment Ltd,HK0688002218,4.64
2024-09-30,CK Hutchison Holdings Ltd,KYG217651051,4.64
2024-09-30,Sands China Ltd,KYG7800X1079,4.64
2024-09-30,Galaxy Entertainment Group Ltd,HK0027032686,4.64
2024-09-30,CK Infrastructure Holdings Ltd,BMG2178K1009,4.64
2024-09-30,BYD Electronic International Co Ltd,HK0285041858,4.64
2024-09-30,CK Asset Holdings Ltd,KYG2177B1014,4.64
2024-09-30,China Hongqiao Group Ltd,KYG211501005,4.64
2024-09-30,JD Health International Inc,KYG5074A1004,4.64
2024-09-30,Hong Kong and China Gas Co Ltd,HK0003000038,4.64
2024-09-30,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,4.64
2024-09-30,Power Assets Holdings Ltd,HK0006000050,4.64
2024-09-30,Budweiser Brewing Company APAC Ltd,KYG1674K1013,4.64
2024-09-30,Henderson Land Development Co Ltd,HK0012000102,4.64
2024-09-30,Sunny Optical Technology Group Co Ltd,KYG8586D1097,4.64
2024-09-30,WuXi Biologics (Cayman) Inc,KYG970081173,4.64
2024-09-30,China Resources Power Holdings Co Ltd,HK0836012952,4.64
2024-09-30,Alibaba Health Information Technology Ltd,BMG0171K1018,4.64
2024-09-30,Link Real Estate Investment Trust,HK0823032773,4.64
2024-09-30,Shenzhou International Group Holdings Ltd,KYG8087W1015,4.64
2024-09-30,Haidilao International Holding Ltd,KYG4290A1013,4.64
2024-09-30,China Resources Beer Holdings Co Ltd,HK0291001490,4.64
2024-09-30,Chow Tai Fook Jewellery Group Ltd,KYG211461085,4.64
2024-09-30,WH Group Ltd,KYG960071028,4.64
2024-09-30,Longfor Group Holdings Ltd,KYG5635P1090,4.64
2024-09-30,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,4.64
2024-09-30,Orient Overseas (International) Ltd,BMG677491539,4.64
2024-09-30,China Mengniu Dairy Co Ltd,KYG210961051,4.64
2024-09-30,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,4.64
2024-09-30,Sino Biopharmaceutical Ltd,KYG8167W1380,4.64
2024-09-30,Sinopharm Group Co Ltd,CNE100000FN7,4.64
2024-09-30,Wharf Real Estate Investment Company Ltd,KYG9593A1040,4.64
2024-09-30,ENN Energy Holdings Ltd,KYG3066L1014,4.64
2024-09-30,CSPC Pharmaceutical Group Ltd,HK1093012172,4.64
2024-09-30,Li Ning Co Ltd,KYG5496K1242,4.64
2024-09-30,Xinyi Glass Holdings Ltd,KYG9828G1082,4.64
2024-09-30,Hang Lung Properties Ltd,HK0101000591,4.64
2024-09-30,Xinyi Solar Holdings Ltd,KYG9829N1025,4.64
2024-09-30,Zhongsheng Group Holdings Ltd,KYG9894K1085,4.64
2024-09-30,Hengan International Group Company Ltd,KYG4402L1510,4.64
2024-09-30,New World Dev,HK0000608585,4.64
2024-10-31,Tencent Holdings Ltd,KYG875721634,4.55
2024-10-31,Industrial and Commercial Bank of China Ltd,CNE1000003G1,4.55
2024-10-31,Alibaba Group Holding Ltd,KYG017191142,4.55
2024-10-31,China Mobile Ltd,HK0941009539,4.55
2024-10-31,Bank of China Ltd,CNE1000001Z5,4.55
2024-10-31,China Construction Bank Corp,CNE1000002H1,4.55
2024-10-31,HSBC Holdings PLC,GB0005405286,4.55
2024-10-31,PetroChina Co Ltd,CNE1000003W8,4.55
2024-10-31,Xiaomi Corp,KYG9830T1067,4.55
2024-10-31,BYD Co Ltd,CNE100000296,4.55
2024-10-31,China Merchants Bank Co Ltd,CNE1000002M1,4.55
2024-10-31,China Life Insurance Co Ltd,CNE1000002L3,4.55
2024-10-31,Meituan,KYG596691041,4.55
2024-10-31,Ping An Insurance Group Co of China Ltd,CNE1000003X6,4.55
2024-10-31,CNOOC Ltd,HK0883013259,4.55
2024-10-31,China Shenhua Energy Co Ltd,CNE1000002R0,4.55
2024-10-31,China Petroleum & Chemical Corp,CNE1000002Q2,4.55
2024-10-31,AIA Group Ltd,HK0000069689,4.55
2024-10-31,Semiconductor Manufacturing International Corp,KYG8020E1199,4.55
2024-10-31,JD.Com Inc,KYG8208B1014,4.55
2024-10-31,NetEase Inc,KYG6427A1022,4.55
2024-10-31,Zijin Mining Group Co Ltd,CNE100000502,4.55
2024-10-31,Hong Kong Exchanges and Clearing Ltd,HK0388045442,4.55
2024-10-31,Nongfu Spring Co Ltd,CNE100004272,4.55
2024-10-31,Trip.com Group Ltd,KYG9066F1019,4.55
2024-10-31,China Unicom Hong Kong Ltd,HK0000049939,4.55
2024-10-31,BOC Hong Kong Holdings Ltd,HK2388011192,4.55
2024-10-31,CITIC Ltd,HK0267001375,4.55
2024-10-31,Haier Smart Home Co Ltd,CNE1000048K8,4.55
2024-10-31,ANTA Sports Products Ltd,KYG040111059,4.55
2024-10-31,Baidu Inc,KYG070341048,4.55
2024-10-31,Li Auto Inc,KYG5479M1050,4.55
2024-10-31,Sun Hung Kai Properties Ltd,HK0016000132,4.55
2024-10-31,Hang Seng Bank Ltd,HK0011000095,4.55
2024-10-31,Techtronic Industries Co Ltd,HK0669013440,4.55
2024-10-31,WuXi AppTec Co Ltd,CNE100003F19,4.55
2024-10-31,China Resources Land Ltd,KYG2108Y1052,4.55
2024-10-31,Geely Automobile Holdings Ltd,KYG3777B1032,4.55
2024-10-31,CLP Holdings Ltd,HK0002007356,4.55
2024-10-31,Lenovo Group Ltd,HK0992009065,4.55
2024-10-31,MTR Corp Ltd,HK0066009694,4.55
2024-10-31,China Overseas Land & Investment Ltd,HK0688002218,4.55
2024-10-31,CK Hutchison Holdings Ltd,KYG217651051,4.55
2024-10-31,Sands China Ltd,KYG7800X1079,4.55
2024-10-31,Galaxy Entertainment Group Ltd,HK0027032686,4.55
2024-10-31,CK Infrastructure Holdings Ltd,BMG2178K1009,4.55
2024-10-31,BYD Electronic International Co Ltd,HK0285041858,4.55
2024-10-31,CK Asset Holdings Ltd,KYG2177B1014,4.55
2024-10-31,China Hongqiao Group Ltd,KYG211501005,4.55
2024-10-31,JD Health International Inc,KYG5074A1004,4.55
2024-10-31,Hong Kong and China Gas Co Ltd,HK0003000038,4.55
2024-10-31,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,4.55
2024-10-31,Power Assets Holdings Ltd,HK0006000050,4.55
2024-10-31,Budweiser Brewing Company APAC Ltd,KYG1674K1013,4.55
2024-10-31,Henderson Land Development Co Ltd,HK0012000102,4.55
2024-10-31,Sunny Optical Technology Group Co Ltd,KYG8586D1097,4.55
2024-10-31,WuXi Biologics (Cayman) Inc,KYG970081173,4.55
2024-10-31,China Resources Power Holdings Co Ltd,HK0836012952,4.55
2024-10-31,Alibaba Health Information Technology Ltd,BMG0171K1018,4.55
2024-10-31,Link Real Estate Investment Trust,HK0823032773,4.55
2024-10-31,Shenzhou International Group Holdings Ltd,KYG8087W1015,4.55
2024-10-31,Haidilao International Holding Ltd,KYG4290A1013,4.55
2024-10-31,China Resources Beer Holdings Co Ltd,HK0291001490,4.55
2024-10-31,Chow Tai Fook Jewellery Group Ltd,KYG211461085,4.55
2024-10-31,WH Group Ltd,KYG960071028,4.55
2024-10-31,Longfor Group Holdings Ltd,KYG5635P1090,4.55
2024-10-31,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,4.55
2024-10-31,Orient Overseas (International) Ltd,BMG677491539,4.55
2024-10-31,China Mengniu Dairy Co Ltd,KYG210961051,4.55
2024-10-31,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,4.55
2024-10-31,Sino Biopharmaceutical Ltd,KYG8167W1380,4.55
2024-10-31,Sinopharm Group Co Ltd,CNE100000FN7,4.55
2024-10-31,Wharf Real Estate Investment Company Ltd,KYG9593A1040,4.55
2024-10-31,ENN Energy Holdings Ltd,KYG3066L1014,4.55
2024-10-31,CSPC Pharmaceutical Group Ltd,HK1093012172,4.55
2024-10-31,Li Ning Co Ltd,KYG5496K1242,4.55
2024-10-31,Xinyi Glass Holdings Ltd,KYG9828G1082,4.55
2024-10-31,Hang Lung Properties Ltd,HK0101000591,4.55
2024-10-31,Xinyi Solar Holdings Ltd,KYG9829N1025,4.55
2024-10-31,Zhongsheng Group Holdings Ltd,KYG9894K1085,4.55
2024-10-31,Hengan International Group Company Ltd,KYG4402L1510,4.55
2024-10-31,New World Dev,HK0000608585,4.55
2024-11-29,Tencent Holdings Ltd,KYG875721634,4.5
2024-11-29,Industrial and Commercial Bank of China Ltd,CNE1000003G1,4.5
2024-11-29,Alibaba Group Holding Ltd,KYG017191142,4.5
2024-11-29,China Mobile Ltd,HK0941009539,4.5
2024-11-29,Bank of China Ltd,CNE1000001Z5,4.5
2024-11-29,China Construction Bank Corp,CNE1000002H1,4.5
2024-11-29,HSBC Holdings PLC,GB0005405286,4.5
2024-11-29,PetroChina Co Ltd,CNE1000003W8,4.5
2024-11-29,Xiaomi Corp,KYG9830T1067,4.5
2024-11-29,BYD Co Ltd,CNE100000296,4.5
2024-11-29,China Merchants Bank Co Ltd,CNE1000002M1,4.5
2024-11-29,China Life Insurance Co Ltd,CNE1000002L3,4.5
2024-11-29,Meituan,KYG596691041,4.5
2024-11-29,Ping An Insurance Group Co of China Ltd,CNE1000003X6,4.5
2024-11-29,CNOOC Ltd,HK0883013259,4.5
2024-11-29,China Shenhua Energy Co Ltd,CNE1000002R0,4.5
2024-11-29,China Petroleum & Chemical Corp,CNE1000002Q2,4.5
2024-11-29,AIA Group Ltd,HK0000069689,4.5
2024-11-29,Semiconductor Manufacturing International Corp,KYG8020E1199,4.5
2024-11-29,JD.Com Inc,KYG8208B1014,4.5
2024-11-29,NetEase Inc,KYG6427A1022,4.5
2024-11-29,Zijin Mining Group Co Ltd,CNE100000502,4.5
2024-11-29,Hong Kong Exchanges and Clearing Ltd,HK0388045442,4.5
2024-11-29,Nongfu Spring Co Ltd,CNE100004272,4.5
2024-11-29,Trip.com Group Ltd,KYG9066F1019,4.5
2024-11-29,China Unicom Hong Kong Ltd,HK0000049939,4.5
2024-11-29,BOC Hong Kong Holdings Ltd,HK2388011192,4.5
2024-11-29,CITIC Ltd,HK0267001375,4.5
2024-11-29,Haier Smart Home Co Ltd,CNE1000048K8,4.5
2024-11-29,ANTA Sports Products Ltd,KYG040111059,4.5
2024-11-29,Baidu Inc,KYG070341048,4.5
2024-11-29,Li Auto Inc,KYG5479M1050,4.5
2024-11-29,Sun Hung Kai Properties Ltd,HK0016000132,4.5
2024-11-29,Hang Seng Bank Ltd,HK0011000095,4.5
2024-11-29,Techtronic Industries Co Ltd,HK0669013440,4.5
2024-11-29,WuXi AppTec Co Ltd,CNE100003F19,4.5
2024-11-29,China Resources Land Ltd,KYG2108Y1052,4.5
2024-11-29,Geely Automobile Holdings Ltd,KYG3777B1032,4.5
2024-11-29,CLP Holdings Ltd,HK0002007356,4.5
2024-11-29,Lenovo Group Ltd,HK0992009065,4.5
2024-11-29,MTR Corp Ltd,HK0066009694,4.5
2024-11-29,China Overseas Land & Investment Ltd,HK0688002218,4.5
2024-11-29,CK Hutchison Holdings Ltd,KYG217651051,4.5
2024-11-29,Sands China Ltd,KYG7800X1079,4.5
2024-11-29,Galaxy Entertainment Group Ltd,HK0027032686,4.5
2024-11-29,CK Infrastructure Holdings Ltd,BMG2178K1009,4.5
2024-11-29,BYD Electronic International Co Ltd,HK0285041858,4.5
2024-11-29,CK Asset Holdings Ltd,KYG2177B1014,4.5
2024-11-29,China Hongqiao Group Ltd,KYG211501005,4.5
2024-11-29,JD Health International Inc,KYG5074A1004,4.5
2024-11-29,Hong Kong and China Gas Co Ltd,HK0003000038,4.5
2024-11-29,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,4.5
2024-11-29,Power Assets Holdings Ltd,HK0006000050,4.5
2024-11-29,Budweiser Brewing Company APAC Ltd,KYG1674K1013,4.5
2024-11-29,Henderson Land Development Co Ltd,HK0012000102,4.5
2024-11-29,Sunny Optical Technology Group Co Ltd,KYG8586D1097,4.5
2024-11-29,WuXi Biologics (Cayman) Inc,KYG970081173,4.5
2024-11-29,China Resources Power Holdings Co Ltd,HK0836012952,4.5
2024-11-29,Alibaba Health Information Technology Ltd,BMG0171K1018,4.5
2024-11-29,Link Real Estate Investment Trust,HK0823032773,4.5
2024-11-29,Shenzhou International Group Holdings Ltd,KYG8087W1015,4.5
2024-11-29,Haidilao International Holding Ltd,KYG4290A1013,4.5
2024-11-29,China Resources Beer Holdings Co Ltd,HK0291001490,4.5
2024-11-29,Chow Tai Fook Jewellery Group Ltd,KYG211461085,4.5
2024-11-29,WH Group Ltd,KYG960071028,4.5
2024-11-29,Longfor Group Holdings Ltd,KYG5635P1090,4.5
2024-11-29,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,4.5
2024-11-29,Orient Overseas (International) Ltd,BMG677491539,4.5
2024-11-29,China Mengniu Dairy Co Ltd,KYG210961051,4.5
2024-11-29,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,4.5
2024-11-29,Sino Biopharmaceutical Ltd,KYG8167W1380,4.5
2024-11-29,Sinopharm Group Co Ltd,CNE100000FN7,4.5
2024-11-29,Wharf Real Estate Investment Company Ltd,KYG9593A1040,4.5
2024-11-29,ENN Energy Holdings Ltd,KYG3066L1014,4.5
2024-11-29,CSPC Pharmaceutical Group Ltd,HK1093012172,4.5
2024-11-29,Li Ning Co Ltd,KYG5496K1242,4.5
2024-11-29,Xinyi Glass Holdings Ltd,KYG9828G1082,4.5
2024-11-29,Hang Lung Properties Ltd,HK0101000591,4.5
2024-11-29,Xinyi Solar Holdings Ltd,KYG9829N1025,4.5
2024-11-29,Zhongsheng Group Holdings Ltd,KYG9894K1085,4.5
2024-11-29,Hengan International Group Company Ltd,KYG4402L1510,4.5
2024-11-29,New World Dev,HK0000608585,4.5
2024-12-31,Tencent Holdings Ltd,KYG875721634,4.34
2024-12-31,Industrial and Commercial Bank of China Ltd,CNE1000003G1,4.34
2024-12-31,Alibaba Group Holding Ltd,KYG017191142,4.34
2024-12-31,China Mobile Ltd,HK0941009539,4.34
2024-12-31,Bank of China Ltd,CNE1000001Z5,4.34
2024-12-31,China Construction Bank Corp,CNE1000002H1,4.34
2024-12-31,HSBC Holdings PLC,GB0005405286,4.34
2024-12-31,PetroChina Co Ltd,CNE1000003W8,4.34
2024-12-31,Xiaomi Corp,KYG9830T1067,4.34
2024-12-31,BYD Co Ltd,CNE100000296,4.34
2024-12-31,China Merchants Bank Co Ltd,CNE1000002M1,4.34
2024-12-31,China Life Insurance Co Ltd,CNE1000002L3,4.34
2024-12-31,Meituan,KYG596691041,4.34
2024-12-31,Ping An Insurance Group Co of China Ltd,CNE1000003X6,4.34
2024-12-31,CNOOC Ltd,HK0883013259,4.34
2024-12-31,China Shenhua Energy Co Ltd,CNE1000002R0,4.34
2024-12-31,China Petroleum & Chemical Corp,CNE1000002Q2,4.34
2024-12-31,AIA Group Ltd,HK0000069689,4.34
2024-12-31,Semiconductor Manufacturing International Corp,KYG8020E1199,4.34
2024-12-31,JD.Com Inc,KYG8208B1014,4.34
2024-12-31,NetEase Inc,KYG6427A1022,4.34
2024-12-31,Zijin Mining Group Co Ltd,CNE100000502,4.34
2024-12-31,Hong Kong Exchanges and Clearing Ltd,HK0388045442,4.34
2024-12-31,Nongfu Spring Co Ltd,CNE100004272,4.34
2024-12-31,Trip.com Group Ltd,KYG9066F1019,4.34
2024-12-31,China Unicom Hong Kong Ltd,HK0000049939,4.34
2024-12-31,BOC Hong Kong Holdings Ltd,HK2388011192,4.34
2024-12-31,CITIC Ltd,HK0267001375,4.34
2024-12-31,Haier Smart Home Co Ltd,CNE1000048K8,4.34
2024-12-31,ANTA Sports Products Ltd,KYG040111059,4.34
2024-12-31,Baidu Inc,KYG070341048,4.34
2024-12-31,Kuaishou Technology,KYG532631028,4.34
2024-12-31,Li Auto Inc,KYG5479M1050,4.34
2024-12-31,Sun Hung Kai Properties Ltd,HK0016000132,4.34
2024-12-31,Hang Seng Bank Ltd,HK0011000095,4.34
2024-12-31,Techtronic Industries Co Ltd,HK0669013440,4.34
2024-12-31,WuXi AppTec Co Ltd,CNE100003F19,4.34
2024-12-31,China Resources Land Ltd,KYG2108Y1052,4.34
2024-12-31,Geely Automobile Holdings Ltd,KYG3777B1032,4.34
2024-12-31,CLP Holdings Ltd,HK0002007356,4.34
2024-12-31,Lenovo Group Ltd,HK0992009065,4.34
2024-12-31,MTR Corp Ltd,HK0066009694,4.34
2024-12-31,China Overseas Land & Investment Ltd,HK0688002218,4.34
2024-12-31,CK Hutchison Holdings Ltd,KYG217651051,4.34
2024-12-31,Sands China Ltd,KYG7800X1079,4.34
2024-12-31,Galaxy Entertainment Group Ltd,HK0027032686,4.34
2024-12-31,CK Infrastructure Holdings Ltd,BMG2178K1009,4.34
2024-12-31,BYD Electronic International Co Ltd,HK0285041858,4.34
2024-12-31,CK Asset Holdings Ltd,KYG2177B1014,4.34
2024-12-31,China Hongqiao Group Ltd,KYG211501005,4.34
2024-12-31,JD Health International Inc,KYG5074A1004,4.34
2024-12-31,Hong Kong and China Gas Co Ltd,HK0003000038,4.34
2024-12-31,Hansoh Pharmaceutical Group Company Ltd,KYG549581067,4.34
2024-12-31,Power Assets Holdings Ltd,HK0006000050,4.34
2024-12-31,Budweiser Brewing Company APAC Ltd,KYG1674K1013,4.34
2024-12-31,Henderson Land Development Co Ltd,HK0012000102,4.34
2024-12-31,Sunny Optical Technology Group Co Ltd,KYG8586D1097,4.34
2024-12-31,WuXi Biologics (Cayman) Inc,KYG970081173,4.34
2024-12-31,China Resources Power Holdings Co Ltd,HK0836012952,4.34
2024-12-31,Alibaba Health Information Technology Ltd,BMG0171K1018,4.34
2024-12-31,Link Real Estate Investment Trust,HK0823032773,4.34
2024-12-31,Shenzhou International Group Holdings Ltd,KYG8087W1015,4.34
2024-12-31,Haidilao International Holding Ltd,KYG4290A1013,4.34
2024-12-31,China Resources Beer Holdings Co Ltd,HK0291001490,4.34
2024-12-31,Chow Tai Fook Jewellery Group Ltd,KYG211461085,4.34
2024-12-31,WH Group Ltd,KYG960071028,4.34
2024-12-31,Longfor Group Holdings Ltd,KYG5635P1090,4.34
2024-12-31,China Resources Mixc Lifestyle Services Ltd,KYG2122G1064,4.34
2024-12-31,Orient Overseas (International) Ltd,BMG677491539,4.34
2024-12-31,China Mengniu Dairy Co Ltd,KYG210961051,4.34
2024-12-31,Tingyi (Cayman Islands) Holding Corp,KYG8878S1030,4.34
2024-12-31,Sino Biopharmaceutical Ltd,KYG8167W1380,4.34
2024-12-31,Sinopharm Group Co Ltd,CNE100000FN7,4.34
2024-12-31,New Oriental Education & Technology Group Inc,KYG6470A1168,4.34
2024-12-31,Wharf Real Estate Investment Company Ltd,KYG9593A1040,4.34
